"Data","Da Estrazione","A Estrazione","GAP","BetType","Profit"
"04-12-2024, 16:40:40","406573399","406573499","100","vicini dello zero","-345536.0"
"04-12-2024, 16:40:40","406601099","406601199","100","vicini dello zero","-345576.0"
"04-12-2024, 16:40:40","406692499","406692599","100","vicini dello zero","-345778.0"
"04-12-2024, 16:40:40","406695699","406695799","100","vicini dello zero","-345908.0"
"04-12-2024, 16:40:40","406715199","406715299","100","vicini dello zero","-346020.0"
"04-12-2024, 16:40:40","406742899","406742999","100","vicini dello zero","-346096.0"
"04-12-2024, 16:40:40","406779599","406779699","100","vicini dello zero","-346280.0"
"04-12-2024, 16:40:40","406795999","406796099","100","vicini dello zero","-346374.0"
"04-12-2024, 16:40:40","406829399","406829499","100","vicini dello zero","-346450.0"
"04-12-2024, 16:40:40","406836199","406836299","100","vicini dello zero","-346274.0"
"04-12-2024, 16:40:40","406866999","406867099","100","vicini dello zero","-346368.0"
"04-12-2024, 16:40:40","406877199","406877299","100","vicini dello zero","-346426.0"
"04-12-2024, 16:40:40","406913399","406913499","100","vicini dello zero","-346556.0"
"04-12-2024, 16:40:40","406926899","406926999","100","vicini dello zero","-346560.0"
"04-12-2024, 16:40:40","406938899","406938999","100","vicini dello zero","-346456.0"
"04-12-2024, 16:40:40","406942399","406942499","100","vicini dello zero","-346658.0"
"04-12-2024, 16:40:40","406961499","406961599","100","vicini dello zero","-346644.0"
"04-12-2024, 16:40:40","407004799","407004899","100","vicini dello zero","-346648.0"
"04-12-2024, 16:40:40","407063599","407063699","100","vicini dello zero","-346616.0"
"04-12-2024, 16:40:40","407190599","407190699","100","vicini dello zero","-346692.0"
"04-12-2024, 16:40:40","407192399","407192499","100","vicini dello zero","-346678.0"
"04-12-2024, 16:40:40","407232099","407232199","100","vicini dello zero","-346718.0"
"04-12-2024, 16:40:40","407252499","407252599","100","vicini dello zero","-346794.0"
"04-12-2024, 16:40:40","407253599","407253699","100","vicini dello zero","-346852.0"
"04-12-2024, 16:40:40","407349899","407349999","100","vicini dello zero","-346838.0"
"04-12-2024, 16:40:40","407382399","407382499","100","vicini dello zero","-346860.0"
"04-12-2024, 16:40:40","407382599","407382699","100","vicini dello zero","-346882.0"
"04-12-2024, 16:40:40","407398099","407398199","100","vicini dello zero","-346904.0"
"04-12-2024, 16:40:40","407400199","407400299","100","vicini dello zero","-346818.0"
"04-12-2024, 16:40:40","407403599","407403699","100","vicini dello zero","-346714.0"
"04-12-2024, 16:40:40","407427099","407427199","100","vicini dello zero","-346808.0"
"04-12-2024, 16:40:40","407484399","407484499","100","vicini dello zero","-346812.0"
"04-12-2024, 16:40:40","407503999","407504099","100","vicini dello zero","-346888.0"
"04-12-2024, 16:40:40","407505699","407505799","100","vicini dello zero","-346982.0"
"04-12-2024, 16:40:40","407508199","407508299","100","vicini dello zero","-347022.0"
"04-12-2024, 16:40:40","407618599","407618699","100","vicini dello zero","-347080.0"
"04-12-2024, 16:40:40","407631499","407631599","100","vicini dello zero","-347084.0"
"04-12-2024, 16:40:40","407638299","407638399","100","vicini dello zero","-347052.0"
"04-12-2024, 16:40:40","407665799","407665899","100","vicini dello zero","-347218.0"
"04-12-2024, 16:40:40","407685999","407686099","100","vicini dello zero","-347312.0"
"04-12-2024, 16:40:40","407686699","407686799","100","vicini dello zero","-347208.0"
"04-12-2024, 16:40:40","407703299","407703399","100","vicini dello zero","-347122.0"
"04-12-2024, 16:40:40","407762799","407762899","100","vicini dello zero","-347234.0"
"04-12-2024, 16:40:40","407763199","407763299","100","vicini dello zero","-347274.0"
"04-12-2024, 16:40:40","407787199","407787299","100","vicini dello zero","-347296.0"
"04-12-2024, 16:40:40","407792999","407793099","100","vicini dello zero","-347174.0"
"04-12-2024, 16:40:40","407827399","407827499","100","vicini dello zero","-347214.0"
"04-12-2024, 16:40:40","407852199","407852299","100","vicini dello zero","-347398.0"
"04-12-2024, 16:40:40","407864999","407865099","100","vicini dello zero","-347186.0"
"04-12-2024, 16:40:40","407900199","407900299","100","vicini dello zero","-347496.0"
"04-12-2024, 16:40:40","407911399","407911499","100","vicini dello zero","-347572.0"
"04-12-2024, 16:40:40","407957899","407957999","100","vicini dello zero","-347648.0"
"04-12-2024, 16:40:40","408026799","408026899","100","vicini dello zero","-347814.0"
"04-12-2024, 16:40:40","408067999","408068099","100","vicini dello zero","-347836.0"
"04-12-2024, 16:40:40","408071199","408071299","100","vicini dello zero","-347858.0"
"04-12-2024, 16:40:40","408072299","408072399","100","vicini dello zero","-347898.0"
"04-12-2024, 16:40:40","408121799","408121899","100","vicini dello zero","-347848.0"
"04-12-2024, 16:40:40","408132799","408132899","100","vicini dello zero","-347834.0"
"04-12-2024, 16:40:40","408181999","408182099","100","vicini dello zero","-348018.0"
"04-12-2024, 16:40:40","408269599","408269699","100","vicini dello zero","-347950.0"
"04-12-2024, 16:40:40","408295299","408295399","100","vicini dello zero","-348008.0"
"04-12-2024, 16:40:40","408303199","408303299","100","vicini dello zero","-348030.0"
"04-12-2024, 16:40:40","408305599","408305699","100","vicini dello zero","-348070.0"
"04-12-2024, 16:40:40","408321299","408321399","100","vicini dello zero","-347966.0"
"04-12-2024, 16:40:40","408330399","408330499","100","vicini dello zero","-348168.0"
"04-12-2024, 16:40:40","408335099","408335199","100","vicini dello zero","-348154.0"
"04-12-2024, 16:40:40","408341199","408341299","100","vicini dello zero","-348050.0"
"04-12-2024, 16:40:40","408418799","408418899","100","vicini dello zero","-348072.0"
"04-12-2024, 16:40:40","408520499","408520599","100","vicini dello zero","-348094.0"
"04-12-2024, 16:40:40","408540799","408540899","100","vicini dello zero","-348332.0"
"04-12-2024, 16:40:40","408628399","408628499","100","vicini dello zero","-348318.0"
"04-12-2024, 16:40:40","408632799","408632899","100","vicini dello zero","-348268.0"
"04-12-2024, 16:40:40","408678599","408678699","100","vicini dello zero","-348308.0"
"04-12-2024, 16:40:40","408714099","408714199","100","vicini dello zero","-348312.0"
"04-12-2024, 16:40:40","408746899","408746999","100","vicini dello zero","-348334.0"
"04-12-2024, 16:40:40","408748199","408748299","100","vicini dello zero","-348392.0"
"04-12-2024, 16:40:40","408750399","408750499","100","vicini dello zero","-348504.0"
"04-12-2024, 16:40:40","408789699","408789799","100","vicini dello zero","-348418.0"
"04-12-2024, 16:40:40","408809299","408809399","100","vicini dello zero","-348566.0"
"04-12-2024, 16:40:40","408817599","408817699","100","vicini dello zero","-348444.0"
"04-12-2024, 16:40:40","408825699","408825799","100","vicini dello zero","-348430.0"
"04-12-2024, 16:40:40","408921299","408921399","100","vicini dello zero","-348470.0"
"04-12-2024, 16:40:40","408952199","408952299","100","vicini dello zero","-348564.0"
"04-12-2024, 16:40:40","408958399","408958499","100","vicini dello zero","-348514.0"
"04-12-2024, 16:40:40","408970699","408970799","100","vicini dello zero","-348518.0"
"04-12-2024, 16:40:40","408982899","408982999","100","vicini dello zero","-348468.0"
"04-12-2024, 16:40:40","409001999","409002099","100","vicini dello zero","-348310.0"
"04-12-2024, 16:40:40","409037499","409037599","100","vicini dello zero","-348422.0"
"04-12-2024, 16:40:40","409139199","409139299","100","vicini dello zero","-348516.0"
"04-12-2024, 16:40:40","409217599","409217699","100","vicini dello zero","-348520.0"
"04-12-2024, 16:40:40","409225299","409225399","100","vicini dello zero","-348434.0"
"04-12-2024, 16:40:40","409252699","409252799","100","vicini dello zero","-348492.0"
"04-12-2024, 16:40:40","409270999","409271099","100","vicini dello zero","-348496.0"
"04-12-2024, 16:40:40","409282599","409282699","100","vicini dello zero","-348626.0"
"04-12-2024, 16:40:40","409298799","409298899","100","vicini dello zero","-348522.0"
"04-12-2024, 16:40:40","409325299","409325399","100","vicini dello zero","-348436.0"
"04-12-2024, 16:40:40","409350199","409350299","100","vicini dello zero","-348368.0"
"04-12-2024, 16:40:40","409446999","409447099","100","vicini dello zero","-348516.0"
"04-12-2024, 16:40:40","409453699","409453799","100","vicini dello zero","-348628.0"
"04-12-2024, 16:40:40","409458699","409458799","100","vicini dello zero","-348668.0"
"04-12-2024, 16:40:40","409482399","409482499","100","vicini dello zero","-348744.0"
"04-12-2024, 16:40:40","409485199","409485299","100","vicini dello zero","-348856.0"
"04-12-2024, 16:40:40","409492599","409492699","100","vicini dello zero","-348896.0"
"04-12-2024, 16:40:40","409510599","409510699","100","vicini dello zero","-348990.0"
"04-12-2024, 16:40:40","409512099","409512199","100","vicini dello zero","-348742.0"
"04-12-2024, 16:40:40","409545599","409545699","100","vicini dello zero","-348872.0"
"04-12-2024, 16:40:40","409586199","409586299","100","vicini dello zero","-349038.0"
"04-12-2024, 16:40:40","409663399","409663499","100","vicini dello zero","-348970.0"
"04-12-2024, 16:40:40","409664999","409665099","100","vicini dello zero","-349046.0"
"04-12-2024, 16:40:40","409672199","409672299","100","vicini dello zero","-349104.0"
"04-12-2024, 16:40:40","409684999","409685099","100","vicini dello zero","-349018.0"
"04-12-2024, 16:40:40","409731999","409732099","100","vicini dello zero","-349112.0"
"04-12-2024, 16:40:40","409733099","409733199","100","vicini dello zero","-349170.0"
"04-12-2024, 16:40:40","409736099","409736199","100","vicini dello zero","-349264.0"
"04-12-2024, 16:40:40","409876499","409876599","100","vicini dello zero","-349232.0"
"04-12-2024, 16:40:40","409921899","409921999","100","vicini dello zero","-349254.0"
"04-12-2024, 16:40:40","409960799","409960899","100","vicini dello zero","-349294.0"
"04-12-2024, 16:40:40","409970299","409970399","100","vicini dello zero","-349406.0"
"04-12-2024, 16:40:40","410014099","410014199","100","vicini dello zero","-349428.0"
"04-12-2024, 16:40:40","410044399","410044499","100","vicini dello zero","-349414.0"
"04-12-2024, 16:40:40","410045099","410045199","100","vicini dello zero","-349454.0"
"04-12-2024, 16:40:40","410061899","410061999","100","vicini dello zero","-349476.0"
"04-12-2024, 16:40:40","410081199","410081299","100","vicini dello zero","-349624.0"
"04-12-2024, 16:40:40","410126399","410126499","100","vicini dello zero","-349808.0"
"04-12-2024, 16:40:40","410131399","410131499","100","vicini dello zero","-349902.0"
"04-12-2024, 16:40:40","410204599","410204699","100","vicini dello zero","-349942.0"
"04-12-2024, 16:40:40","410395499","410395599","100","vicini dello zero","-349946.0"
"04-12-2024, 16:40:40","410424599","410424699","100","vicini dello zero","-350112.0"
"04-12-2024, 16:40:40","410425899","410425999","100","vicini dello zero","-350170.0"
"04-12-2024, 16:40:40","410430099","410430199","100","vicini dello zero","-350174.0"
"04-12-2024, 16:40:40","410501099","410501199","100","vicini dello zero","-350430.0"
"04-12-2024, 16:40:40","410551099","410551199","100","vicini dello zero","-350488.0"
"04-12-2024, 16:40:40","410579799","410579899","100","vicini dello zero","-350510.0"
"04-12-2024, 16:40:40","410686399","410686499","100","vicini dello zero","-350550.0"
"04-12-2024, 16:40:40","410687799","410687899","100","vicini dello zero","-350590.0"
"04-12-2024, 16:40:40","410755099","410755199","100","vicini dello zero","-350558.0"
"04-12-2024, 16:40:40","410765399","410765499","100","vicini dello zero","-350688.0"
"04-12-2024, 16:40:40","410769299","410769399","100","vicini dello zero","-350728.0"
"04-12-2024, 16:40:40","410824599","410824699","100","vicini dello zero","-350948.0"
"04-12-2024, 16:40:40","410839799","410839899","100","vicini dello zero","-351114.0"
"04-12-2024, 16:40:40","410845599","410845699","100","vicini dello zero","-351118.0"
"04-12-2024, 16:40:40","410873799","410873899","100","vicini dello zero","-351050.0"
"04-12-2024, 16:40:40","410879499","410879599","100","vicini dello zero","-351180.0"
"04-12-2024, 16:40:40","410891199","410891299","100","vicini dello zero","-351436.0"
"04-12-2024, 16:40:40","410914299","410914399","100","vicini dello zero","-351350.0"
"04-12-2024, 16:40:40","410947799","410947899","100","vicini dello zero","-351372.0"
"04-12-2024, 16:40:40","410959099","410959199","100","vicini dello zero","-351412.0"
"04-12-2024, 16:40:40","410976299","410976399","100","vicini dello zero","-351398.0"
"04-12-2024, 16:40:40","410983199","410983299","100","vicini dello zero","-351384.0"
"04-12-2024, 16:40:40","410985999","410986099","100","vicini dello zero","-351442.0"
"04-12-2024, 16:40:40","411073699","411073799","100","vicini dello zero","-351680.0"
"04-12-2024, 16:40:40","411174199","411174299","100","vicini dello zero","-351846.0"
"04-12-2024, 16:40:40","411180199","411180299","100","vicini dello zero","-351904.0"
"04-12-2024, 16:40:40","411207799","411207899","100","vicini dello zero","-351890.0"
"04-12-2024, 16:40:40","411214599","411214699","100","vicini dello zero","-351912.0"
"04-12-2024, 16:40:40","411240499","411240599","100","vicini dello zero","-351808.0"
"04-12-2024, 16:40:40","411297899","411297999","100","vicini dello zero","-351902.0"
"04-12-2024, 16:40:40","411328699","411328799","100","vicini dello zero","-352050.0"
"04-12-2024, 16:40:40","411338499","411338599","100","vicini dello zero","-352090.0"
"04-12-2024, 16:40:40","411345799","411345899","100","vicini dello zero","-352076.0"
"04-12-2024, 16:40:40","411346199","411346299","100","vicini dello zero","-352152.0"
"04-12-2024, 16:40:40","411437099","411437199","100","vicini dello zero","-352282.0"
"04-12-2024, 16:40:40","411483399","411483499","100","vicini dello zero","-352376.0"
"04-12-2024, 16:40:40","411501199","411501299","100","vicini dello zero","-352542.0"
"04-12-2024, 16:40:40","411540099","411540199","100","vicini dello zero","-352564.0"
"04-12-2024, 16:40:40","411556799","411556899","100","vicini dello zero","-352640.0"
"04-12-2024, 16:40:40","411570199","411570299","100","vicini dello zero","-352446.0"
"04-12-2024, 16:40:40","411593599","411593699","100","vicini dello zero","-352288.0"
"04-12-2024, 16:40:40","411623799","411623899","100","vicini dello zero","-352328.0"
"04-12-2024, 16:40:40","411694799","411694899","100","vicini dello zero","-352368.0"
"04-12-2024, 16:40:40","411764699","411764799","100","vicini dello zero","-352318.0"
"04-12-2024, 16:40:40","411776699","411776799","100","vicini dello zero","-352340.0"
"04-12-2024, 16:40:40","411984499","411984599","100","vicini dello zero","-352326.0"
"04-12-2024, 16:40:40","412024099","412024199","100","vicini dello zero","-352348.0"
"04-12-2024, 16:40:40","412091199","412091299","100","vicini dello zero","-352496.0"
"04-12-2024, 16:40:40","412095299","412095399","100","vicini dello zero","-352716.0"
"04-12-2024, 16:40:40","412151799","412151899","100","vicini dello zero","-352684.0"
"04-12-2024, 16:40:40","412248999","412249099","100","vicini dello zero","-352778.0"
"04-12-2024, 16:40:40","412254199","412254299","100","vicini dello zero","-352818.0"
"04-12-2024, 16:40:40","412257699","412257799","100","vicini dello zero","-352804.0"
"04-12-2024, 16:40:40","412335499","412335599","100","vicini dello zero","-352808.0"
"04-12-2024, 16:40:40","412388099","412388199","100","vicini dello zero","-352866.0"
"04-12-2024, 16:40:40","412447299","412447399","100","vicini dello zero","-353050.0"
"04-12-2024, 16:40:40","412453799","412453899","100","vicini dello zero","-353000.0"
"04-12-2024, 16:40:40","412470999","412471099","100","vicini dello zero","-353112.0"
"04-12-2024, 16:40:40","412549299","412549399","100","vicini dello zero","-353170.0"
"04-12-2024, 16:40:40","412693399","412693499","100","vicini dello zero","-353174.0"
"04-12-2024, 16:40:40","412717899","412717999","100","vicini dello zero","-353160.0"
"04-12-2024, 16:40:40","412729399","412729499","100","vicini dello zero","-353182.0"
"04-12-2024, 16:40:40","412745199","412745299","100","vicini dello zero","-353186.0"
"04-12-2024, 16:40:40","412809499","412809599","100","vicini dello zero","-353190.0"
"04-12-2024, 16:40:40","412810099","412810199","100","vicini dello zero","-353194.0"
"04-12-2024, 16:40:40","412812399","412812499","100","vicini dello zero","-353288.0"
"04-12-2024, 16:40:40","412863599","412863699","100","vicini dello zero","-353238.0"
"04-12-2024, 16:40:40","412880799","412880899","100","vicini dello zero","-353206.0"
"04-12-2024, 16:40:40","412894899","412894999","100","vicini dello zero","-353228.0"
"04-12-2024, 16:40:40","412924099","412924199","100","vicini dello zero","-353214.0"
"04-12-2024, 16:40:40","412992499","412992599","100","vicini dello zero","-353218.0"
"04-12-2024, 16:40:40","413020399","413020499","100","vicini dello zero","-353258.0"
"04-12-2024, 16:40:40","413070199","413070299","100","vicini dello zero","-353100.0"
"04-12-2024, 16:40:40","413080199","413080299","100","vicini dello zero","-353248.0"
"04-12-2024, 16:40:40","413104799","413104899","100","vicini dello zero","-353324.0"
"04-12-2024, 16:40:40","413185199","413185299","100","vicini dello zero","-353238.0"
"04-12-2024, 16:40:40","413213199","413213299","100","vicini dello zero","-353206.0"
"04-12-2024, 16:40:40","413214099","413214199","100","vicini dello zero","-353174.0"
"04-12-2024, 16:40:40","413280099","413280199","100","vicini dello zero","-353142.0"
"04-12-2024, 16:40:40","413295299","413295399","100","vicini dello zero","-353182.0"
"04-12-2024, 16:40:40","413381499","413381599","100","vicini dello zero","-353366.0"
"04-12-2024, 16:40:40","413413999","413414099","100","vicini dello zero","-353406.0"
"04-12-2024, 16:40:40","413418099","413418199","100","vicini dello zero","-353500.0"
"04-12-2024, 16:40:40","413487199","413487299","100","vicini dello zero","-353486.0"
"04-12-2024, 16:40:40","413503799","413503899","100","vicini dello zero","-353616.0"
"04-12-2024, 16:40:40","413541499","413541599","100","vicini dello zero","-353746.0"
"04-12-2024, 16:40:40","413551399","413551499","100","vicini dello zero","-353750.0"
"04-12-2024, 16:40:40","413588599","413588699","100","vicini dello zero","-353808.0"
"04-12-2024, 16:40:40","413656099","413656199","100","vicini dello zero","-353740.0"
"04-12-2024, 16:40:40","413704099","413704199","100","vicini dello zero","-353942.0"
"04-12-2024, 16:40:40","413705899","413705999","100","vicini dello zero","-353856.0"
"04-12-2024, 16:40:40","413730299","413730399","100","vicini dello zero","-353788.0"
"04-12-2024, 16:40:40","413842699","413842799","100","vicini dello zero","-353954.0"
"04-12-2024, 16:40:40","413897599","413897699","100","vicini dello zero","-353994.0"
"04-12-2024, 16:40:40","413930099","413930199","100","vicini dello zero","-353962.0"
"04-12-2024, 16:40:40","414009599","414009699","100","vicini dello zero","-354074.0"
"04-12-2024, 16:40:40","414025899","414025999","100","vicini dello zero","-354258.0"
"04-12-2024, 16:40:40","414050099","414050199","100","vicini dello zero","-354082.0"
"04-12-2024, 16:40:40","414060799","414060899","100","vicini dello zero","-354014.0"
"04-12-2024, 16:40:40","414079899","414079999","100","vicini dello zero","-354054.0"
"04-12-2024, 16:40:40","414116099","414116199","100","vicini dello zero","-354058.0"
"04-12-2024, 16:40:40","414139499","414139599","100","vicini dello zero","-354206.0"
"04-12-2024, 16:40:40","414164099","414164199","100","vicini dello zero","-354192.0"
"04-12-2024, 16:40:40","414195999","414196099","100","vicini dello zero","-354088.0"
"04-12-2024, 16:40:40","414212099","414212199","100","vicini dello zero","-354074.0"
"04-12-2024, 16:40:40","414229199","414229299","100","vicini dello zero","-354168.0"
"04-12-2024, 16:40:40","414231299","414231399","100","vicini dello zero","-354154.0"
"04-12-2024, 16:40:40","414238899","414238999","100","vicini dello zero","-354302.0"
"04-12-2024, 16:40:40","414318699","414318799","100","vicini dello zero","-354288.0"
"04-12-2024, 16:40:40","414321399","414321499","100","vicini dello zero","-354382.0"
"04-12-2024, 16:40:40","414340499","414340599","100","vicini dello zero","-354296.0"
"04-12-2024, 16:40:40","414344299","414344399","100","vicini dello zero","-354426.0"
"04-12-2024, 16:40:40","414359799","414359899","100","vicini dello zero","-354718.0"
"04-12-2024, 16:40:40","414420299","414420399","100","vicini dello zero","-354794.0"
"04-12-2024, 16:40:40","414425599","414425699","100","vicini dello zero","-354744.0"
"04-12-2024, 16:40:40","414441699","414441799","100","vicini dello zero","-354622.0"
"04-12-2024, 16:40:40","414537699","414537799","100","vicini dello zero","-354788.0"
"04-12-2024, 16:40:40","414593899","414593999","100","vicini dello zero","-354720.0"
"04-12-2024, 16:40:40","414613199","414613299","100","vicini dello zero","-354598.0"
"04-12-2024, 16:40:40","414642099","414642199","100","vicini dello zero","-354674.0"
"04-12-2024, 16:40:40","414662999","414663099","100","vicini dello zero","-354714.0"
"04-12-2024, 16:40:40","414678099","414678199","100","vicini dello zero","-354628.0"
"04-12-2024, 16:40:40","414730999","414731099","100","vicini dello zero","-354560.0"
"04-12-2024, 16:40:40","414736799","414736899","100","vicini dello zero","-354366.0"
"04-12-2024, 16:40:40","414817999","414818099","100","vicini dello zero","-354496.0"
"04-12-2024, 16:40:40","414842899","414842999","100","vicini dello zero","-354554.0"
"04-12-2024, 16:40:40","414906499","414906599","100","vicini dello zero","-354504.0"
"04-12-2024, 16:40:40","414923499","414923599","100","vicini dello zero","-354454.0"
"04-12-2024, 16:40:40","414937899","414937999","100","vicini dello zero","-354548.0"
"04-12-2024, 16:40:40","415001499","415001599","100","vicini dello zero","-354606.0"
"04-12-2024, 16:40:40","415062999","415063099","100","vicini dello zero","-354700.0"
"04-12-2024, 16:40:40","415069499","415069599","100","vicini dello zero","-354830.0"
"04-12-2024, 16:40:40","415124499","415124599","100","vicini dello zero","-354798.0"
"04-12-2024, 16:40:40","415152299","415152399","100","vicini dello zero","-354838.0"
"04-12-2024, 16:40:40","415248099","415248199","100","vicini dello zero","-354950.0"
"04-12-2024, 16:40:40","415258399","415258499","100","vicini dello zero","-354972.0"
"04-12-2024, 16:40:40","415270799","415270899","100","vicini dello zero","-355048.0"
"04-12-2024, 16:40:40","415315799","415315899","100","vicini dello zero","-354890.0"
"04-12-2024, 16:40:40","415352599","415352699","100","vicini dello zero","-355002.0"
"04-12-2024, 16:40:40","415393999","415394099","100","vicini dello zero","-354970.0"
"04-12-2024, 16:40:40","415406099","415406199","100","vicini dello zero","-355208.0"
"04-12-2024, 16:40:40","415412899","415412999","100","vicini dello zero","-355428.0"
"04-12-2024, 16:40:40","415433899","415433999","100","vicini dello zero","-355342.0"
"04-12-2024, 16:40:40","415494699","415494799","100","vicini dello zero","-355418.0"
"04-12-2024, 16:40:40","415572599","415572699","100","vicini dello zero","-355476.0"
"04-12-2024, 16:40:40","415578999","415579099","100","vicini dello zero","-355480.0"
"04-12-2024, 16:40:40","415608199","415608299","100","vicini dello zero","-355484.0"
"04-12-2024, 16:40:40","415659099","415659199","100","vicini dello zero","-355560.0"
"04-12-2024, 16:40:40","415665099","415665199","100","vicini dello zero","-355474.0"
"04-12-2024, 16:40:40","415690499","415690599","100","vicini dello zero","-355532.0"
"04-12-2024, 16:40:40","415778999","415779099","100","vicini dello zero","-355680.0"
"04-12-2024, 16:40:40","415782999","415783099","100","vicini dello zero","-355648.0"
"04-12-2024, 16:40:40","415806799","415806899","100","vicini dello zero","-355508.0"
"04-12-2024, 16:40:40","415811399","415811499","100","vicini dello zero","-355584.0"
"04-12-2024, 16:40:40","415823199","415823299","100","vicini dello zero","-355552.0"
"04-12-2024, 16:40:40","415871599","415871699","100","vicini dello zero","-355646.0"
"04-12-2024, 16:40:40","415900099","415900199","100","vicini dello zero","-355578.0"
"04-12-2024, 16:40:40","415940999","415941099","100","vicini dello zero","-355546.0"
"04-12-2024, 16:40:40","416000499","416000599","100","vicini dello zero","-355676.0"
"04-12-2024, 16:40:40","416016399","416016499","100","vicini dello zero","-355752.0"
"04-12-2024, 16:40:40","416021799","416021899","100","vicini dello zero","-355828.0"
"04-12-2024, 16:40:40","416034699","416034799","100","vicini dello zero","-355904.0"
"04-12-2024, 16:40:40","416094499","416094599","100","vicini dello zero","-355980.0"
"04-12-2024, 16:40:40","416096299","416096399","100","vicini dello zero","-356002.0"
"04-12-2024, 16:40:40","416120399","416120499","100","vicini dello zero","-355916.0"
"04-12-2024, 16:40:40","416125499","416125599","100","vicini dello zero","-356028.0"
"04-12-2024, 16:40:40","416139599","416139699","100","vicini dello zero","-356176.0"
"04-12-2024, 16:40:40","416145899","416145999","100","vicini dello zero","-356018.0"
"04-12-2024, 16:40:40","416172799","416172899","100","vicini dello zero","-355914.0"
"04-12-2024, 16:40:40","416252699","416252799","100","vicini dello zero","-355900.0"
"04-12-2024, 16:40:40","416255099","416255199","100","vicini dello zero","-355886.0"
"04-12-2024, 16:40:40","416308199","416308299","100","vicini dello zero","-355980.0"
"04-12-2024, 16:40:40","416362999","416363099","100","vicini dello zero","-355948.0"
"04-12-2024, 16:40:40","416363899","416363999","100","vicini dello zero","-355934.0"
"04-12-2024, 16:40:40","416425499","416425599","100","vicini dello zero","-355848.0"
"04-12-2024, 16:40:40","416496899","416496999","100","vicini dello zero","-355870.0"
"04-12-2024, 16:40:40","416500499","416500599","100","vicini dello zero","-355928.0"
"04-12-2024, 16:40:40","416503799","416503899","100","vicini dello zero","-355950.0"
"04-12-2024, 16:40:40","416521199","416521299","100","vicini dello zero","-356026.0"
"04-12-2024, 16:40:40","416526599","416526699","100","vicini dello zero","-356030.0"
"04-12-2024, 16:40:40","416527999","416528099","100","vicini dello zero","-356142.0"
"04-12-2024, 16:40:40","416622799","416622899","100","vicini dello zero","-356272.0"
"04-12-2024, 16:40:40","416636899","416636999","100","vicini dello zero","-356204.0"
"04-12-2024, 16:40:40","416652499","416652599","100","vicini dello zero","-356262.0"
"04-12-2024, 16:40:40","416681299","416681399","100","vicini dello zero","-356374.0"
"04-12-2024, 16:40:40","416715999","416716099","100","vicini dello zero","-356450.0"
"04-12-2024, 16:40:40","416732399","416732499","100","vicini dello zero","-356382.0"
"04-12-2024, 16:40:40","416740299","416740399","100","vicini dello zero","-356368.0"
"04-12-2024, 16:40:40","416789599","416789699","100","vicini dello zero","-356354.0"
"04-12-2024, 16:40:40","416795899","416795999","100","vicini dello zero","-356358.0"
"04-12-2024, 16:40:40","416839699","416839799","100","vicini dello zero","-356236.0"
"04-12-2024, 16:40:40","416882799","416882899","100","vicini dello zero","-356330.0"
"04-12-2024, 16:40:40","416886399","416886499","100","vicini dello zero","-356352.0"
"04-12-2024, 16:40:40","416920999","416921099","100","vicini dello zero","-356374.0"
"04-12-2024, 16:40:40","416943499","416943599","100","vicini dello zero","-356378.0"
"04-12-2024, 16:40:40","416951799","416951899","100","vicini dello zero","-356526.0"
"04-12-2024, 16:40:40","416981899","416981999","100","vicini dello zero","-356422.0"
"04-12-2024, 16:40:40","417013599","417013699","100","vicini dello zero","-356570.0"
"04-12-2024, 16:40:40","417052399","417052499","100","vicini dello zero","-356628.0"
"04-12-2024, 16:40:40","417091899","417091999","100","vicini dello zero","-356722.0"
"04-12-2024, 16:40:40","417102999","417103099","100","vicini dello zero","-356744.0"
"04-12-2024, 16:40:40","417104199","417104299","100","vicini dello zero","-356820.0"
"04-12-2024, 16:40:40","417154899","417154999","100","vicini dello zero","-357004.0"
"04-12-2024, 16:40:40","417213699","417213799","100","vicini dello zero","-357134.0"
"04-12-2024, 16:40:40","417226999","417227099","100","vicini dello zero","-357318.0"
"04-12-2024, 16:40:40","417269099","417269199","100","vicini dello zero","-357412.0"
"04-12-2024, 16:40:40","417307399","417307499","100","vicini dello zero","-357398.0"
"04-12-2024, 16:40:40","417337899","417337999","100","vicini dello zero","-357528.0"
"04-12-2024, 16:40:40","417368799","417368899","100","vicini dello zero","-357568.0"
"04-12-2024, 16:40:40","417415599","417415699","100","vicini dello zero","-357446.0"
"04-12-2024, 16:40:40","417422899","417422999","100","vicini dello zero","-357396.0"
"04-12-2024, 16:40:40","417437099","417437199","100","vicini dello zero","-357382.0"
"04-12-2024, 16:40:40","417468199","417468299","100","vicini dello zero","-357548.0"
"04-12-2024, 16:40:40","417503099","417503199","100","vicini dello zero","-357642.0"
"04-12-2024, 16:40:41","417521799","417521899","100","vicini dello zero","-357664.0"
"04-12-2024, 16:40:41","417527699","417527799","100","vicini dello zero","-357848.0"
"04-12-2024, 16:40:41","417530699","417530799","100","vicini dello zero","-357762.0"
"04-12-2024, 16:40:41","417602399","417602499","100","vicini dello zero","-357712.0"
"04-12-2024, 16:40:41","417611099","417611199","100","vicini dello zero","-357734.0"
"04-12-2024, 16:40:41","417624099","417624199","100","vicini dello zero","-357864.0"
"04-12-2024, 16:40:41","417668299","417668399","100","vicini dello zero","-357796.0"
"04-12-2024, 16:40:41","417709299","417709399","100","vicini dello zero","-357926.0"
